benchamrk, data-size, run, duration
stitch, vga, 8, 575932191
stitch, vga, 9, 576186079
stitch, vga, 10, 575946880
stitch, vga, 11, 576194718
stitch, vga, 12, 576038406
stitch, vga, 13, 575985752
stitch, vga, 14, 576273701
stitch, vga, 15, 576244822
stitch, vga, 16, 576346453
stitch, vga, 17, 575988926
stitch, vga, 18, 576413205
stitch, vga, 19, 575936237
stitch, vga, 20, 576245084
stitch, vga, 21, 576354394
stitch, vga, 22, 576168364
stitch, vga, 23, 576007640
stitch, vga, 24, 576190325
stitch, vga, 25, 576146008
stitch, vga, 26, 576263010
stitch, vga, 27, 575795081
stitch, vga, 28, 576163765
stitch, vga, 29, 576394104
stitch, vga, 30, 576171403
texture_synthesis, cif, 1, 6558979
texture_synthesis, cif, 2, 6568861
texture_synthesis, cif, 3, 6551407
texture_synthesis, cif, 4, 6601695
texture_synthesis, cif, 5, 6574629
texture_synthesis, cif, 6, 6561716
texture_synthesis, cif, 7, 6568629
texture_synthesis, cif, 8, 6563594
texture_synthesis, cif, 9, 6552381
texture_synthesis, cif, 10, 6562201
texture_synthesis, cif, 11, 6562005
texture_synthesis, cif, 12, 6575701
texture_synthesis, cif, 13, 6562136
texture_synthesis, cif, 14, 6561245
texture_synthesis, cif, 15, 6567472
texture_synthesis, cif, 16, 6565115
texture_synthesis, cif, 17, 6563199
texture_synthesis, cif, 18, 6564486
